BUS,YEAR,MONTH,Weekday,Saturday,Sunday - Holiday,Sum,DATE
146,1999,1,8266.0,4088.0,2938.0,15292,1999-01-01
146,1999,10,9631.0,6399.0,4696.0,20726,1999-10-01
146,1999,11,8868.0,5962.0,3721.0,18551,1999-11-01
146,1999,12,8745.0,5972.0,3543.0,18260,1999-12-01
146,1999,2,9094.0,5440.0,3585.0,18119,1999-02-01
146,1999,3,9649.0,5394.0,3957.0,19000,1999-03-01
146,1999,4,9804.0,5946.0,3854.0,19604,1999-04-01
146,1999,5,9682.0,5564.0,4442.0,19688,1999-05-01
146,1999,6,10479.0,6815.0,4200.0,21494,1999-06-01
146,1999,7,10329.0,6342.0,4777.0,21448,1999-07-01
146,1999,8,10461.0,6524.0,5109.0,22094,1999-08-01
146,1999,9,9782.0,5981.0,4798.0,20561,1999-09-01
146,2000,1,8565.0,4575.0,2983.0,16123,2000-01-01
146,2000,10,10485.0,5988.0,3988.0,20461,2000-10-01
146,2000,11,9611.0,5869.0,3443.0,18923,2000-11-01
146,2000,12,9005.0,5299.0,3075.0,17379,2000-12-01
146,2000,2,9108.0,5339.0,3557.0,18004,2000-02-01
146,2000,3,9726.0,5619.0,3898.0,19243,2000-03-01
146,2000,4,9862.0,5905.0,3853.0,19620,2000-04-01
146,2000,5,10233.0,4772.0,4255.0,19260,2000-05-01
146,2000,6,10853.0,6468.0,4281.0,21602,2000-06-01
146,2000,7,10370.0,6048.0,4580.0,20998,2000-07-01
146,2000,8,10069.0,6099.0,4109.0,20277,2000-08-01
146,2000,9,9851.0,5983.0,4202.0,20036,2000-09-01
146,2001,1,9355.0,5362.0,3117.0,17834,2001-01-01
146,2001,10,9015.0,5746.0,5560.0,20321,2001-10-01
146,2001,11,9115.0,5880.0,4933.0,19928,2001-11-01
146,2001,12,9049.0,5510.0,3846.0,18405,2001-12-01
146,2001,2,9206.0,5636.0,3354.0,18196,2001-02-01
146,2001,3,9820.0,6422.0,3861.0,20103,2001-03-01
146,2001,4,9846.0,6027.0,3998.0,19871,2001-04-01
146,2001,5,9743.0,6206.0,4160.0,20109,2001-05-01
146,2001,6,9561.0,6232.0,4577.0,20370,2001-06-01
146,2001,7,10290.0,6332.0,4763.0,21385,2001-07-01
146,2001,8,9958.0,6452.0,4593.0,21003,2001-08-01
146,2001,9,8887.0,5417.0,4914.0,19218,2001-09-01
146,2002,1,8769.0,5731.0,3552.0,18052,2002-01-01
146,2002,10,9181.0,6614.0,4009.0,19804,2002-10-01
146,2002,11,8808.0,6095.0,3661.0,18564,2002-11-01
146,2002,12,8350.0,5669.0,3722.0,17741,2002-12-01
146,2002,2,9263.0,6295.0,3839.0,19397,2002-02-01
146,2002,3,9470.0,5809.0,3489.0,18768,2002-03-01
146,2002,4,9567.0,6085.0,3501.0,19153,2002-04-01
146,2002,5,9619.0,6023.0,4240.0,19882,2002-05-01
146,2002,6,9436.0,6161.0,4481.0,20078,2002-06-01
146,2002,7,9817.0,7475.0,4736.0,22028,2002-07-01
146,2002,8,9476.0,7054.0,4926.0,21456,2002-08-01
146,2002,9,9322.0,6310.0,4303.0,19935,2002-09-01
146,2003,1,8321.0,4655.0,3325.0,16301,2003-01-01
146,2003,10,13409.0,8476.0,6677.0,28562,2003-10-01
146,2003,11,12936.0,7484.0,5772.0,26192,2003-11-01
146,2003,12,11605.0,7142.0,5599.0,24346,2003-12-01
146,2003,2,8717.0,5052.0,4038.0,17807,2003-02-01
146,2003,3,9079.0,6170.0,4106.0,19355,2003-03-01
146,2003,4,9102.0,6248.0,4231.0,19581,2003-04-01
146,2003,5,8650.0,6181.0,4240.0,19071,2003-05-01
146,2003,6,9122.0,6389.0,4733.0,20244,2003-06-01
146,2003,7,9750.0,6908.0,5134.0,21792,2003-07-01
146,2003,8,9320.0,5749.0,4806.0,19875,2003-08-01
146,2003,9,13470.0,8389.0,4685.0,26544,2003-09-01
146,2004,1,10982.0,6837.0,4550.0,22369,2004-01-01
146,2004,10,8881.0,6618.0,5798.0,21297,2004-10-01
146,2004,11,8548.0,6843.0,5117.0,20508,2004-11-01
146,2004,12,7925.0,6951.0,4459.0,19335,2004-12-01
146,2004,2,11458.0,7522.0,5174.0,24154,2004-02-01
146,2004,3,12232.0,8415.0,5057.0,25704,2004-03-01
146,2004,4,11667.0,8936.0,5165.0,25768,2004-04-01
146,2004,5,8257.0,6788.0,4804.0,19849,2004-05-01
146,2004,6,8379.0,7058.0,4828.0,20265,2004-06-01
146,2004,7,8955.0,7426.0,5349.0,21730,2004-07-01
146,2004,8,8999.0,6471.0,4468.0,19938,2004-08-01
146,2004,9,8620.0,6984.0,5366.0,20970,2004-09-01
146,2005,1,7677.0,5057.0,4210.0,16944,2005-01-01
146,2005,10,9192.0,7355.0,5909.0,22456,2005-10-01
146,2005,11,8682.0,6560.0,5207.0,20449,2005-11-01
146,2005,12,7906.0,5523.0,4916.0,18345,2005-12-01
146,2005,2,7837.0,6531.0,4830.0,19198,2005-02-01
146,2005,3,8619.0,6872.0,5274.0,20765,2005-03-01
146,2005,4,8458.0,7354.0,4959.0,20771,2005-04-01
146,2005,5,8497.0,6911.0,4898.0,20306,2005-05-01
146,2005,6,8647.0,7104.0,5572.0,21323,2005-06-01
146,2005,7,8934.0,7765.0,5991.0,22690,2005-07-01
146,2005,8,8971.0,6958.0,5642.0,21571,2005-08-01
146,2005,9,9026.0,7433.0,6161.0,22620,2005-09-01
146,2006,1,7603.0,6004.0,4572.0,18179,2006-01-01
146,2006,10,9374.0,8409.0,6870.0,24653,2006-10-01
146,2006,11,9237.0,8320.0,6439.0,23996,2006-11-01
146,2006,12,8680.0,8220.0,5774.0,22674,2006-12-01
146,2006,2,8086.0,6194.0,4488.0,18768,2006-02-01
146,2006,3,8495.0,6909.0,4967.0,20371,2006-03-01
146,2006,4,8962.0,7378.0,4575.0,20915,2006-04-01
146,2006,5,8530.0,7289.0,5354.0,21173,2006-05-01
146,2006,6,9036.0,7492.0,5751.0,22279,2006-06-01
146,2006,7,9669.0,8899.0,6467.0,25035,2006-07-01
146,2006,8,9456.0,7614.0,6058.0,23128,2006-08-01
146,2006,9,8889.0,8373.0,6693.0,23955,2006-09-01
146,2007,1,8301.0,7941.0,5860.0,22102,2007-01-01
146,2007,10,9991.0,9679.0,7734.0,27404,2007-10-01
146,2007,11,9947.0,9773.0,6746.0,26466,2007-11-01
146,2007,12,9214.0,8234.0,6017.0,23465,2007-12-01
146,2007,2,8239.0,7548.0,4884.0,20671,2007-02-01
146,2007,3,9582.0,9070.0,6114.0,24766,2007-03-01
146,2007,4,10630.0,9720.0,6815.0,27165,2007-04-01
146,2007,5,10076.0,9588.0,7446.0,27110,2007-05-01
146,2007,6,9981.0,8334.0,7525.0,25840,2007-06-01
146,2007,7,10323.0,8596.0,7024.0,25943,2007-07-01
146,2007,8,10215.0,8898.0,6783.0,25896,2007-08-01
146,2007,9,10042.0,9191.0,7046.0,26279,2007-09-01
146,2008,1,8437.0,7665.0,5274.0,21376,2008-01-01
146,2008,10,10482.0,9296.0,7301.0,27079,2008-10-01
146,2008,11,9930.0,8661.0,6673.0,25264,2008-11-01
146,2008,12,8729.0,7598.0,5043.0,21370,2008-12-01
146,2008,2,8983.0,8956.0,5903.0,23842,2008-02-01
146,2008,3,10027.0,9514.0,6746.0,26287,2008-03-01
146,2008,4,9981.0,9835.0,7312.0,27128,2008-04-01
146,2008,5,10170.0,10076.0,7923.0,28169,2008-05-01
146,2008,6,10705.0,10035.0,8411.0,29151,2008-06-01
146,2008,7,11353.0,11084.0,9138.0,31575,2008-07-01
146,2008,8,11205.0,10470.0,8729.0,30404,2008-08-01
146,2008,9,10569.0,8945.0,7662.0,27176,2008-09-01
146,2009,1,8849.0,7495.0,5673.0,22017,2009-01-01
146,2009,10,10594.0,9730.0,7913.0,28237,2009-10-01
146,2009,11,10260.0,9271.0,7674.0,27205,2009-11-01
146,2009,12,9831.0,8766.0,7148.0,25745,2009-12-01
146,2009,2,9630.0,8572.0,6347.0,24549,2009-02-01
146,2009,3,10576.0,9569.0,6544.0,26689,2009-03-01
146,2009,4,10674.0,9902.0,6306.0,26882,2009-04-01
146,2009,5,10702.0,10410.0,7826.0,28938,2009-05-01
146,2009,6,11704.0,10880.0,9021.0,31605,2009-06-01
146,2009,7,11893.0,11115.0,9241.0,32249,2009-07-01
146,2009,8,11436.0,11530.0,7965.0,30931,2009-08-01
146,2009,9,10779.0,11261.0,8980.0,31020,2009-09-01
146,2010,1,9160.0,8475.0,6346.0,23981,2010-01-01
146,2010,10,9983.0,9174.0,7085.0,26242,2010-10-01
146,2010,11,9434.0,8081.0,6456.0,23971,2010-11-01
146,2010,12,8835.0,7821.0,5693.0,22349,2010-12-01
146,2010,2,9252.0,8160.0,5989.0,23401,2010-02-01
146,2010,3,10071.0,8630.0,6478.0,25179,2010-03-01
146,2010,4,9824.0,8843.0,6241.0,24908,2010-04-01
146,2010,5,9905.0,8884.0,6654.0,25443,2010-05-01
146,2010,6,9900.0,8926.0,7073.0,25899,2010-06-01
146,2010,7,10752.0,9377.0,8218.0,28347,2010-07-01
146,2010,8,10080.0,10868.0,7349.0,28297,2010-08-01
146,2010,9,10010.0,9362.0,7674.0,27046,2010-09-01
146,2011,1,8689.0,7108.0,6141.0,21938,2011-01-01
146,2011,10,9636.0,8809.0,7384.0,25829,2011-10-01
146,2011,11,9118.0,8110.0,6690.0,23918,2011-11-01
146,2011,12,9332.0,7692.0,7013.0,24037,2011-12-01
146,2011,2,8127.0,7959.0,5736.0,21822,2011-02-01
146,2011,3,9674.0,8608.0,6452.0,24734,2011-03-01
146,2011,4,9811.0,9075.0,6377.0,25263,2011-04-01
146,2011,5,9690.0,8603.0,6947.0,25240,2011-05-01
146,2011,6,10379.0,9183.0,7428.0,26990,2011-06-01
146,2011,7,10872.0,10346.0,8225.0,29443,2011-07-01
146,2011,8,10465.0,9807.0,6790.0,27062,2011-08-01
146,2011,9,9821.0,9848.0,7936.0,27605,2011-09-01
146,2012,1,8583.0,7856.0,5474.0,21913,2012-01-01
146,2012,10,9436.0,8164.0,6314.0,23914,2012-10-01
146,2012,11,9343.0,8229.0,6548.0,24120,2012-11-01
146,2012,12,11677.0,10101.0,8596.0,30374,2012-12-01
146,2012,2,9236.0,8204.0,5979.0,23419,2012-02-01
146,2012,3,10108.0,9068.0,6635.0,25811,2012-03-01
146,2012,4,10372.0,9048.0,6674.0,26094,2012-04-01
146,2012,5,9694.0,8332.0,6619.0,24645,2012-05-01
146,2012,6,10529.0,9458.0,7864.0,27851,2012-06-01
146,2012,7,10609.0,9545.0,8165.0,28319,2012-07-01
146,2012,8,10244.0,8597.0,6702.0,25543,2012-08-01
146,2012,9,10081.0,9027.0,7739.0,26847,2012-09-01
146,2013,1,13849.0,11147.0,7638.0,32634,2013-01-01
146,2013,10,15021.0,12311.0,9287.0,36619,2013-10-01
146,2013,11,14440.0,11988.0,8899.0,35327,2013-11-01
146,2013,12,13772.0,11971.0,8027.0,33770,2013-12-01
146,2013,2,14528.0,12275.0,9127.0,35930,2013-02-01
146,2013,3,16232.0,13081.0,9463.0,38776,2013-03-01
146,2013,4,15635.0,13055.0,9642.0,38332,2013-04-01
146,2013,5,15432.0,12915.0,10313.0,38660,2013-05-01
146,2013,6,15467.0,13350.0,10519.0,39336,2013-06-01
146,2013,7,15967.0,13763.0,11428.0,41158,2013-07-01
146,2013,8,15535.0,13243.0,9863.0,38641,2013-08-01
146,2013,9,14857.0,13124.0,9984.0,37965,2013-09-01
146,2014,1,12001.0,10230.0,7336.0,29567,2014-01-01
146,2014,10,13975.0,11750.0,9085.0,34810,2014-10-01
146,2014,11,13422.0,11187.0,8587.0,33196,2014-11-01
146,2014,12,13063.0,11207.0,7997.0,32267,2014-12-01
146,2014,2,13378.0,10693.0,7935.0,32006,2014-02-01
146,2014,3,14438.0,11820.0,7902.0,34160,2014-03-01
146,2014,4,14346.0,11883.0,8361.0,34590,2014-04-01
146,2014,5,14793.0,12684.0,9726.0,37203,2014-05-01
146,2014,6,15042.0,12448.0,10173.0,37663,2014-06-01
146,2014,7,14519.0,12463.0,11126.0,38108,2014-07-01
146,2014,8,14706.0,12112.0,10393.0,37211,2014-08-01
146,2014,9,14270.0,12156.0,9426.0,35852,2014-09-01
146,2015,1,12300.0,10561.0,7411.0,30272,2015-01-01
146,2015,10,14044.0,11136.0,9501.0,34681,2015-10-01
146,2015,11,13224.0,10460.0,8356.0,32040,2015-11-01
146,2015,12,12694.0,10828.0,7931.0,31453,2015-12-01
146,2015,2,13176.0,12646.0,7252.0,33074,2015-02-01
146,2015,3,14278.0,12194.0,8427.0,34899,2015-03-01
146,2015,4,14225.0,12102.0,8600.0,34927,2015-04-01
146,2015,5,14177.0,11383.0,9118.0,34678,2015-05-01
146,2015,6,14588.0,12856.0,9926.0,37370,2015-06-01
146,2015,7,14853.0,12267.0,10906.0,38026,2015-07-01
146,2015,8,14126.0,11726.0,9231.0,35083,2015-08-01
146,2015,9,14247.0,13014.0,10395.0,37656,2015-09-01
146,2016,1,12554.0,10178.0,7425.0,30157,2016-01-01
146,2016,10,13612.0,11190.0,9116.0,33918,2016-10-01
146,2016,11,12436.0,10485.0,7766.0,30687,2016-11-01
146,2016,12,12127.0,9934.0,7091.0,29152,2016-12-01
146,2016,2,13200.0,10981.0,8205.0,32386,2016-02-01
146,2016,3,13878.0,11353.0,8418.0,33649,2016-03-01
146,2016,4,13758.0,10982.0,8662.0,33402,2016-04-01
146,2016,5,13905.0,11154.0,9062.0,34121,2016-05-01
146,2016,6,13950.0,11818.0,9823.0,35591,2016-06-01
146,2016,7,13570.0,11306.0,9648.0,34524,2016-07-01
146,2016,8,13684.0,11178.0,8887.0,33749,2016-08-01
146,2016,9,13812.0,11733.0,9590.0,35135,2016-09-01
146,2017,1,11524.0,8718.0,6926.0,27168,2017-01-01
146,2017,10,12965.0,9840.0,8011.0,30816,2017-10-01
146,2017,11,12327.0,9531.0,8006.0,29864,2017-11-01
146,2017,12,11759.0,9670.0,7023.0,28452,2017-12-01
146,2017,2,12543.0,10151.0,7968.0,30662,2017-02-01
146,2017,3,12733.0,10141.0,7833.0,30707,2017-03-01
146,2017,4,13154.0,9993.0,7430.0,30577,2017-04-01
146,2017,5,12914.0,10268.0,8432.0,31614,2017-05-01
146,2017,6,13234.0,11058.0,10075.0,34367,2017-06-01
146,2017,7,13223.0,10661.0,9113.0,32997,2017-07-01
146,2017,8,13527.0,9935.0,7837.0,31299,2017-08-01
146,2017,9,13287.0,11497.0,9692.0,34476,2017-09-01
146,2018,1,11106.0,8199.0,6039.0,25344,2018-01-01
146,2018,10,12724.0,9531.0,7960.0,30215,2018-10-01
146,2018,11,12230.0,9242.0,7341.0,28813,2018-11-01
146,2018,12,11593.0,9086.0,7140.0,27819,2018-12-01
146,2018,2,11494.0,8564.0,6615.0,26673,2018-02-01
146,2018,3,12353.0,9292.0,7406.0,29051,2018-03-01
146,2018,4,12528.0,9660.0,7153.0,29341,2018-04-01
146,2018,5,12536.0,9815.0,8052.0,30403,2018-05-01
146,2018,6,13010.0,10031.0,8626.0,31667,2018-06-01
146,2018,7,13181.0,10596.0,8481.0,32258,2018-07-01
146,2018,8,12723.0,10421.0,8041.0,31185,2018-08-01
146,2018,9,12563.0,10368.0,8612.0,31543,2018-09-01
146,2019,1,10272.0,7541.0,6021.0,23834,2019-01-01
146,2019,10,12956.0,9690.0,8231.0,30877,2019-10-01
146,2019,11,12258.0,8765.0,7309.0,28332,2019-11-01
146,2019,12,11862.0,9154.0,6868.0,27884,2019-12-01
146,2019,2,12033.0,8761.0,6441.0,27235,2019-02-01
146,2019,3,12686.0,8881.0,6977.0,28544,2019-03-01
146,2019,4,12832.0,9482.0,6906.0,29220,2019-04-01
146,2019,5,12784.0,10305.0,8550.0,31639,2019-05-01
146,2019,6,13910.0,10545.0,8107.0,32562,2019-06-01
146,2019,7,13081.0,9956.0,8695.0,31732,2019-07-01
146,2019,8,12784.0,9800.0,7343.0,29927,2019-08-01
146,2019,9,13292.0,10032.0,8042.0,31366,2019-09-01
146,2020,1,11726.0,7748.0,6212.0,25686,2020-01-01
146,2020,10,4605.0,3841.0,2874.0,11320,2020-10-01
146,2020,11,3844.0,3090.0,2123.0,9057,2020-11-01
146,2020,12,3728.0,2788.0,2047.0,8563,2020-12-01
146,2020,2,12366.0,8935.0,7333.0,28634,2020-02-01
146,2020,3,6775.0,4081.0,3939.0,14795,2020-03-01
146,2020,4,1540.0,1152.0,915.0,3607,2020-04-01
146,2020,5,1921.0,1651.0,1034.0,4606,2020-05-01
146,2020,6,2632.0,2109.0,1946.0,6687,2020-06-01
146,2020,7,4054.0,3095.0,2664.0,9813,2020-07-01
146,2020,8,4102.0,3341.0,2725.0,10168,2020-08-01
146,2020,9,4450.0,3515.0,2914.0,10879,2020-09-01
146,2021,1,3729.0,2910.0,2135.0,8774,2021-01-01
146,2021,10,7629.0,6535.0,5297.0,19461,2021-10-01
146,2021,11,7590.0,5713.0,4512.0,17815,2021-11-01
146,2021,12,7255.0,5339.0,4693.0,17287,2021-12-01
146,2021,2,3984.0,3166.0,2378.0,9528,2021-02-01
146,2021,3,4710.0,4315.0,3226.0,12251,2021-03-01
146,2021,4,5066.0,4294.0,3169.0,12529,2021-04-01
146,2021,5,5506.0,5386.0,4184.0,15076,2021-05-01
146,2021,6,6522.0,5705.0,4659.0,16886,2021-06-01
146,2021,7,7341.0,6614.0,5045.0,19000,2021-07-01
146,2021,8,7524.0,7913.0,5127.0,20564,2021-08-01
146,2021,9,7750.0,7044.0,5314.0,20108,2021-09-01
146,2022,1,5512.0,4257.0,3652.0,13421,2022-01-01
146,2022,10,9598.0,8097.0,5366.0,23061,2022-10-01
146,2022,11,8896.0,6884.0,5745.0,21525,2022-11-01
146,2022,12,8308.0,6977.0,5682.0,20967,2022-12-01
146,2022,2,6878.0,5593.0,4216.0,16687,2022-02-01
146,2022,3,8533.0,7213.0,5648.0,21394,2022-03-01
146,2022,4,8837.0,7837.0,5638.0,22312,2022-04-01
146,2022,5,8796.0,7626.0,6789.0,23211,2022-05-01
146,2022,6,9730.0,7941.0,7055.0,24726,2022-06-01
146,2022,7,9664.0,8108.0,6639.0,24411,2022-07-01
146,2022,8,9842.0,8667.0,5981.0,24490,2022-08-01
146,2022,9,9870.0,8831.0,6575.0,25276,2022-09-01
146,2023,1,7819.0,6521.0,5339.0,19679,2023-01-01
146,2023,10,9816.0,7847.0,6475.0,24138,2023-10-01
146,2023,11,9200.0,7392.0,5345.0,21937,2023-11-01
146,2023,12,9265.0,7443.0,6537.0,23245,2023-12-01
146,2023,2,8113.0,6740.0,5560.0,20413,2023-02-01
146,2023,3,8786.0,7615.0,5714.0,22115,2023-03-01
146,2023,4,9130.0,8194.0,6020.0,23344,2023-04-01
146,2023,5,8970.0,7780.0,6396.0,23146,2023-05-01
146,2023,6,9434.0,9745.0,7309.0,26488,2023-06-01
146,2023,7,9414.0,8645.0,6588.0,24647,2023-07-01
146,2023,8,9907.0,8479.0,6278.0,24664,2023-08-01
146,2023,9,9810.0,8157.0,7381.0,25348,2023-09-01
146,2024,1,8218.0,6169.0,4853.0,19240,2024-01-01
146,2024,10,10642.0,9317.0,6755.0,26714,2024-10-01
146,2024,11,9681.0,7836.0,6448.0,23965,2024-11-01
146,2024,2,9699.0,7853.0,6193.0,23745,2024-02-01
146,2024,3,10278.0,9015.0,6295.0,25588,2024-03-01
146,2024,4,9450.0,9154.0,7053.0,25657,2024-04-01
146,2024,5,9788.0,9166.0,7734.0,26688,2024-05-01
146,2024,6,9801.0,9679.0,8357.0,27837,2024-06-01
146,2024,7,9895.0,10459.0,7379.0,27733,2024-07-01
146,2024,8,9428.0,9795.0,7649.0,26872,2024-08-01
146,2024,9,10465.0,9348.0,7842.0,27655,2024-09-01
152,1999,1,11026.0,3537.0,1811.0,16374,1999-01-01
152,1999,10,13035.0,5121.0,2751.0,20907,1999-10-01
152,1999,11,12282.0,4902.0,2471.0,19655,1999-11-01
152,1999,12,10389.0,4867.0,2299.0,17555,1999-12-01
152,1999,2,12664.0,4706.0,2551.0,19921,1999-02-01
152,1999,3,12471.0,4724.0,2647.0,19842,1999-03-01
152,1999,4,12516.0,5376.0,3057.0,20949,1999-04-01
152,1999,5,13186.0,6123.0,3488.0,22797,1999-05-01
152,1999,6,10608.0,5142.0,3023.0,18773,1999-06-01
152,1999,7,10838.0,4887.0,3013.0,18738,1999-07-01
152,1999,8,12052.0,5622.0,3850.0,21524,1999-08-01
152,1999,9,13600.0,6165.0,3986.0,23751,1999-09-01
152,2000,1,11886.0,4235.0,2216.0,18337,2000-01-01
152,2000,10,12226.0,5238.0,2961.0,20425,2000-10-01
152,2000,11,11230.0,4945.0,2695.0,18870,2000-11-01
152,2000,12,9900.0,4377.0,2053.0,16330,2000-12-01
152,2000,2,12801.0,4764.0,2634.0,20199,2000-02-01
152,2000,3,12916.0,5092.0,2787.0,20795,2000-03-01
152,2000,4,11669.0,5340.0,3043.0,20052,2000-04-01
152,2000,5,13117.0,5715.0,3551.0,22383,2000-05-01
152,2000,6,11623.0,4743.0,3457.0,19823,2000-06-01
152,2000,7,10258.0,5600.0,3560.0,19418,2000-07-01
152,2000,8,11175.0,5702.0,3717.0,20594,2000-08-01
152,2000,9,12708.0,5775.0,3314.0,21797,2000-09-01
152,2001,1,10738.0,4457.0,2287.0,17482,2001-01-01
152,2001,10,11752.0,4657.0,2836.0,19245,2001-10-01
152,2001,11,10727.0,4574.0,2373.0,17674,2001-11-01
152,2001,12,9493.0,4284.0,1851.0,15628,2001-12-01
152,2001,2,11211.0,4165.0,2243.0,17619,2001-02-01
152,2001,3,11576.0,4946.0,2519.0,19041,2001-03-01
152,2001,4,11269.0,5403.0,2749.0,19421,2001-04-01
152,2001,5,12736.0,6026.0,3531.0,22293,2001-05-01
152,2001,6,10449.0,5243.0,3677.0,19369,2001-06-01
152,2001,7,9744.0,5008.0,3187.0,17939,2001-07-01
152,2001,8,9427.0,5010.0,3484.0,17921,2001-08-01
152,2001,9,11750.0,5379.0,3035.0,20164,2001-09-01
152,2002,1,10266.0,4085.0,2040.0,16391,2002-01-01
152,2002,10,11593.0,4982.0,2716.0,19291,2002-10-01
152,2002,11,10623.0,4341.0,2478.0,17442,2002-11-01
152,2002,12,9387.0,4257.0,2240.0,15884,2002-12-01
152,2002,2,10515.0,4213.0,2148.0,16876,2002-02-01
152,2002,3,10513.0,4157.0,2048.0,16718,2002-03-01
152,2002,4,10813.0,5190.0,2915.0,18918,2002-04-01
152,2002,5,11320.0,3709.0,2555.0,17584,2002-05-01
152,2002,6,10771.0,5413.0,3411.0,19595,2002-06-01
152,2002,7,8952.0,4941.0,3068.0,16961,2002-07-01
152,2002,8,8585.0,5837.0,3895.0,18317,2002-08-01
152,2002,9,12456.0,5337.0,3293.0,21086,2002-09-01
152,2003,1,9834.0,3398.0,1841.0,15073,2003-01-01
152,2003,10,12664.0,5508.0,3230.0,21402,2003-10-01
152,2003,11,11005.0,4475.0,2618.0,18098,2003-11-01
152,2003,12,9928.0,4170.0,2134.0,16232,2003-12-01
152,2003,2,10015.0,3735.0,2275.0,16025,2003-02-01
152,2003,3,10464.0,4371.0,2338.0,17173,2003-03-01
152,2003,4,10541.0,4933.0,2809.0,18283,2003-04-01
152,2003,5,11580.0,5102.0,3552.0,20234,2003-05-01
152,2003,6,10593.0,5700.0,3841.0,20134,2003-06-01
152,2003,7,9570.0,4811.0,3624.0,18005,2003-07-01
152,2003,8,8881.0,5683.0,3772.0,18336,2003-08-01
152,2003,9,12797.0,5797.0,3506.0,22100,2003-09-01
152,2004,1,9962.0,3917.0,1889.0,15768,2004-01-01
152,2004,10,11801.0,4877.0,3340.0,20018,2004-10-01
152,2004,11,10914.0,4649.0,2854.0,18417,2004-11-01
152,2004,12,9417.0,5108.0,2275.0,16800,2004-12-01
152,2004,2,10377.0,4230.0,2449.0,17056,2004-02-01
152,2004,3,10800.0,4751.0,2342.0,17893,2004-03-01
152,2004,4,10658.0,5417.0,3271.0,19346,2004-04-01
152,2004,5,12043.0,5415.0,3472.0,20930,2004-05-01
152,2004,6,10625.0,5918.0,4001.0,20544,2004-06-01
152,2004,7,9581.0,5756.0,3988.0,19325,2004-07-01
152,2004,8,9244.0,5610.0,4375.0,19229,2004-08-01
152,2004,9,12582.0,5463.0,3887.0,21932,2004-09-01
152,2005,1,10706.0,3892.0,2452.0,17050,2005-01-01
152,2005,10,12191.0,5471.0,3409.0,21071,2005-10-01
152,2005,11,11396.0,5100.0,2801.0,19297,2005-11-01
152,2005,12,10688.0,4151.0,2654.0,17493,2005-12-01
152,2005,2,11156.0,4709.0,2709.0,18574,2005-02-01
152,2005,3,10712.0,4665.0,3097.0,18474,2005-03-01
152,2005,4,12363.0,5791.0,4335.0,22489,2005-04-01
152,2005,5,12814.0,6535.0,4218.0,23567,2005-05-01
152,2005,6,11341.0,5493.0,3745.0,20579,2005-06-01
152,2005,7,10239.0,6408.0,4023.0,20670,2005-07-01
152,2005,8,10183.0,6183.0,4703.0,21069,2005-08-01
152,2005,9,12861.0,6338.0,5249.0,24448,2005-09-01
152,2006,1,10112.0,4097.0,2567.0,16776,2006-01-01
152,2006,10,11861.0,5053.0,3513.0,20427,2006-10-01
152,2006,11,11319.0,4547.0,2622.0,18488,2006-11-01
152,2006,12,10772.0,4453.0,2194.0,17419,2006-12-01
152,2006,2,10893.0,3970.0,2679.0,17542,2006-02-01
152,2006,3,11353.0,4638.0,2841.0,18832,2006-03-01
152,2006,4,11197.0,5411.0,3315.0,19923,2006-04-01
152,2006,5,12455.0,5678.0,4220.0,22353,2006-05-01
152,2006,6,10790.0,5477.0,3575.0,19842,2006-06-01
152,2006,7,9885.0,6090.0,3811.0,19786,2006-07-01
152,2006,8,9685.0,6146.0,4171.0,20002,2006-08-01
152,2006,9,12657.0,5684.0,3670.0,22011,2006-09-01
152,2007,1,10078.0,4446.0,2139.0,16663,2007-01-01
152,2007,10,11853.0,6190.0,3325.0,21368,2007-10-01
152,2007,11,10943.0,5036.0,2737.0,18716,2007-11-01
152,2007,12,10328.0,4769.0,2564.0,17661,2007-12-01
152,2007,2,10299.0,3987.0,2051.0,16337,2007-02-01
152,2007,3,11467.0,4846.0,2782.0,19095,2007-03-01
152,2007,4,11569.0,5996.0,3877.0,21442,2007-04-01
152,2007,5,13015.0,6543.0,4378.0,23936,2007-05-01
152,2007,6,11502.0,6793.0,4716.0,23011,2007-06-01
152,2007,7,10434.0,6616.0,4302.0,21352,2007-07-01
152,2007,8,9900.0,6449.0,4430.0,20779,2007-08-01
152,2007,9,12483.0,6309.0,4700.0,23492,2007-09-01
152,2008,1,10359.0,4290.0,2516.0,17165,2008-01-01
152,2008,10,11997.0,5752.0,3579.0,21328,2008-10-01
152,2008,11,10800.0,5279.0,3099.0,19178,2008-11-01
152,2008,12,9357.0,4681.0,2468.0,16506,2008-12-01
152,2008,2,10898.0,4905.0,2552.0,18355,2008-02-01
152,2008,3,10912.0,5127.0,3041.0,19080,2008-03-01
152,2008,4,12030.0,6106.0,4193.0,22329,2008-04-01
152,2008,5,12600.0,6920.0,4558.0,24078,2008-05-01
152,2008,6,11153.0,6393.0,4755.0,22301,2008-06-01
152,2008,7,10648.0,6390.0,4706.0,21744,2008-07-01
152,2008,8,10623.0,7430.0,5702.0,23755,2008-08-01
152,2008,9,12572.0,6081.0,4725.0,23378,2008-09-01
152,2009,1,9864.0,4700.0,3208.0,17772,2009-01-01
152,2009,10,10660.0,5652.0,3704.0,20016,2009-10-01
152,2009,11,10048.0,5437.0,3040.0,18525,2009-11-01
152,2009,12,8772.0,4841.0,2706.0,16319,2009-12-01
152,2009,2,10229.0,5263.0,3166.0,18658,2009-02-01
